INDEX,CARD,CLA1,CLA2,SCA1,SCA2,SCA3,PUR1,PUR2,PUR3,CUL1,CUL2,CUL3,USA1,USA2,USA3,ADD1,ADD2,ADD3,PRICE,Y,Cluster
182,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0
182,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,3,0
182,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,3,0
187,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,0
187,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,5,0
187,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,5,0
187,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,0
187,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,5,0
187,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,5,0
187,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,0
187,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,5,0
187,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,5,0
187,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,5,0
187,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,5,0
187,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,5,0
187,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,4,0
187,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5,0
187,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,6,0
187,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0
187,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,4,0
187,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,4,0
191,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,8,1
191,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,9,1
191,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,9,1
191,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,9,1
191,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,5,1
191,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,10,1
191,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,7,1
191,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,10,1
191,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,10,1
191,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,8,1
191,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,9,1
191,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,7,1
191,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,8,1
191,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
191,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,8,1
191,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,1
191,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,8,1
191,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,7,1
193,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,1
193,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,5,1
193,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,5,1
193,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,1
193,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,6,1
193,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,5,1
193,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,5,1
193,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,6,1
193,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,5,1
193,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,6,1
193,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,6,1
193,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,6,1
193,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,5,1
193,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5,1
193,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,6,1
193,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,1
193,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,6,1
193,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,6,1
196,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,5,0
196,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,3,5,0
196,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,4,0
196,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,4,0
196,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,4,0
196,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,5,0
196,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,4,0
196,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,5,0
196,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,2,5,0
196,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,4,0
196,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,5,0
196,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,3,4,0
196,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,5,0
196,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
196,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,5,0
196,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0
196,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,4,0
196,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,5,0
