INDEX,CARD,CLA1,CLA2,SCA1,SCA2,SCA3,PUR1,PUR2,PUR3,CUL1,CUL2,CUL3,USA1,USA2,USA3,ADD1,ADD2,ADD3,PRICE,Y
191,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,7
191,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,10
191,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,10
191,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,8
191,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,9
191,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,7
191,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,8
191,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,7
191,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,8
191,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,5
191,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,8
191,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,7
193,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
193,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,5
193,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,5
193,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,5
193,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,6
193,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,5
193,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,5
193,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,6
193,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,5
193,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,6
193,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,6
193,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,6
193,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,5
193,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,5
193,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,6
193,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,5
193,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,6
193,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,6
196,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,150000,5
196,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,200000,5
196,3,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,4
196,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,200000,4
196,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,150000,4
196,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,200000,5
196,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,150000,4
196,8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,150000,5
196,9,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,150000,5
196,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,200000,4
196,11,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,100000,5
196,12,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,200000,4
196,13,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,100000,5
196,14,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,150000,4
196,15,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,100000,5
196,16,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,100000,4
196,17,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,200000,4
196,18,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,100000,5
