BIO1,BIO2,BIO3,SCA1,SCA2,SCA3,KNO1,KNO2,KNO3,USE1,USE2,USE3,MET1,MET2,ANA1,ANA2,PRICE
0.0,0.0,0.3663522012578604,0.0,-0.18553459119496898,0.0,-0.1808176100628982,0.0,0.0,-0.08647798742138274,0.0,0.0,-0.6965408805031457,0.0,-0.6729559748427663,0.0,-7.550239200585299e-07
0.0,0.0,0.366352201257862,0.0,-0.18553459119496882,0.0,-0.18081761006289665,0.0,0.0,-0.08647798742138271,0.0,0.0,-0.6965408805031444,0.0,0.0,0.6729559748427678,-7.550239201020032e-07
0.0,0.0,0.36635220125786194,0.0,-0.18553459119496885,0.0,-0.1808176100628971,0.0,0.0,-0.08647798742138355,0.0,0.0,0.0,0.6965408805031444,-0.6729559748427671,0.0,-7.55023920091603e-07
0.0,0.0,0.3663522012578619,0.0,-0.18553459119496918,0.0,-0.18081761006289754,0.0,0.0,-0.08647798742138196,0.0,0.0,0.0,0.6965408805031452,0.0,0.6729559748427694,-7.550239201333824e-07
0.0,0.0,0.36635220125786033,0.0,-0.18553459119496912,0.0,-0.18081761006289665,0.0,0.0,0.0,-0.06289308176100716,0.0,-0.6965408805031438,0.0,-0.6729559748427675,0.0,-7.550239200340629e-07
0.0,0.0,0.3663522012578614,0.0,-0.1855345911949688,0.0,-0.18081761006289687,0.0,0.0,0.0,-0.06289308176100705,0.0,-0.6965408805031448,0.0,0.0,0.672955974842768,-7.550239200845793e-07
0.0,0.0,0.36635220125786183,0.0,-0.1855345911949685,0.0,-0.18081761006289532,0.0,0.0,0.0,-0.06289308176100672,0.0,0.0,0.6965408805031439,-0.6729559748427674,0.0,-7.550239200880873e-07
0.0,0.0,0.3663522012578626,0.0,-0.18553459119496937,0.0,-0.1808176100628971,0.0,0.0,0.0,-0.06289308176100705,0.0,0.0,0.6965408805031449,0.0,0.6729559748427677,-7.550239201440006e-07
0.0,0.0,0.36635220125786,0.0,-0.18553459119496912,0.0,-0.18081761006289887,0.0,0.0,0.0,0.0,0.14937106918238974,-0.6965408805031449,0.0,-0.6729559748427686,0.0,-7.55023920064271e-07
0.0,0.0,0.36635220125786033,0.0,-0.18553459119496776,0.0,-0.18081761006289754,0.0,0.0,0.0,0.0,0.14937106918238952,-0.6965408805031457,0.0,0.0,0.6729559748427671,-7.550239200699767e-07
0.0,0.0,0.36635220125786194,0.0,-0.18553459119496857,0.0,-0.1808176100628951,0.0,0.0,0.0,0.0,0.14937106918238935,0.0,0.6965408805031446,-0.6729559748427669,0.0,-7.550239200774558e-07
0.0,0.0,0.3663522012578621,0.0,-0.18553459119496854,0.0,-0.18081761006289687,0.0,0.0,0.0,0.0,0.14937106918238946,0.0,0.696540880503145,0.0,0.6729559748427673,-7.550239201188721e-07
0.0,0.0,0.3663522012578602,0.0,-0.18553459119496887,0.0,0.0,0.07389937106918043,0.0,-0.08647798742138302,0.0,0.0,-0.6965408805031452,0.0,-0.6729559748427668,0.0,-7.550239200834474e-07
0.0,0.0,0.3663522012578618,0.0,-0.1855345911949689,0.0,0.0,0.0738993710691811,0.0,-0.08647798742138346,0.0,0.0,-0.6965408805031454,0.0,0.0,0.6729559748427685,-7.550239200709374e-07
0.0,0.0,0.36635220125786133,0.0,-0.18553459119496893,0.0,0.0,0.07389937106917888,0.0,-0.08647798742138349,0.0,0.0,0.0,0.696540880503145,-0.6729559748427671,0.0,-7.550239200943455e-07
0.0,0.0,0.36635220125786216,0.0,-0.1855345911949681,0.0,0.0,0.07389937106918065,0.0,-0.08647798742138255,0.0,0.0,0.0,0.6965408805031448,0.0,0.672955974842769,-7.550239201275108e-07
0.0,0.0,0.36635220125786044,0.0,-0.18553459119496885,0.0,0.0,0.07389937106917954,0.0,0.0,-0.06289308176100739,0.0,-0.696540880503145,0.0,-0.6729559748427676,0.0,-7.550239200898025e-07
0.0,0.0,0.3663522012578617,0.0,-0.18553459119496904,0.0,0.0,0.07389937106917754,0.0,0.0,-0.0628930817610075,0.0,-0.6965408805031456,0.0,0.0,0.6729559748427669,-7.550239200664767e-07
0.0,0.0,0.3663522012578617,0.0,-0.1855345911949688,0.0,0.0,0.07389937106917976,0.0,0.0,-0.06289308176100672,0.0,0.0,0.696540880503145,-0.6729559748427671,0.0,-7.550239201099753e-07
0.0,0.0,0.36635220125786266,0.0,-0.18553459119496807,0.0,0.0,0.07389937106917888,0.0,0.0,-0.06289308176100672,0.0,0.0,0.696540880503145,0.0,0.672955974842768,-7.550239201397562e-07
0.0,0.0,0.3663522012578609,0.0,-0.1855345911949686,0.0,0.0,0.07389937106917865,0.0,0.0,0.0,0.14937106918238852,-0.6965408805031452,0.0,-0.6729559748427665,0.0,-7.550239200665274e-07
0.0,0.0,0.36635220125786094,0.0,-0.18553459119496896,0.0,0.0,0.0738993710691771,0.0,0.0,0.0,0.14937106918238952,-0.6965408805031457,0.0,0.0,0.6729559748427677,-7.550239200701342e-07
0.0,0.0,0.3663522012578615,0.0,-0.18553459119496868,0.0,0.0,0.07389937106918154,0.0,0.0,0.0,0.14937106918238996,0.0,0.6965408805031449,-0.6729559748427665,0.0,-7.55023920106119e-07
0.0,0.0,0.3663522012578623,0.0,-0.18553459119496768,0.0,0.0,0.07389937106917999,0.0,0.0,0.0,0.1493710691823894,0.0,0.6965408805031448,0.0,0.672955974842768,-7.550239201461944e-07
0.0,0.0,0.36635220125786105,0.0,-0.18553459119496882,0.0,0.0,0.0,0.10691823899371063,-0.08647798742138316,0.0,0.0,-0.696540880503145,0.0,-0.6729559748427671,0.0,-7.550239200781847e-07
0.0,0.0,0.3663522012578621,0.0,-0.1855345911949689,0.0,0.0,0.0,0.10691823899371046,-0.08647798742138302,0.0,0.0,-0.6965408805031448,0.0,0.0,0.6729559748427681,-7.550239200898547e-07
0.0,0.0,0.3663522012578621,0.0,-0.1855345911949686,0.0,0.0,0.0,0.10691823899371047,-0.08647798742138374,0.0,0.0,0.0,0.6965408805031444,-0.6729559748427667,0.0,-7.550239200996385e-07
0.0,0.0,0.3663522012578619,0.0,-0.18553459119496865,0.0,0.0,0.0,0.10691823899371133,-0.08647798742138307,0.0,0.0,0.0,0.6965408805031439,0.0,0.6729559748427685,-7.550239201173086e-07
0.0,0.0,0.36635220125786094,0.0,-0.18553459119496857,0.0,0.0,0.0,0.10691823899371022,0.0,-0.06289308176100716,0.0,-0.6965408805031443,0.0,-0.672955974842768,0.0,-7.550239200788252e-07
0.0,0.0,0.3663522012578612,0.0,-0.18553459119496862,0.0,0.0,0.0,0.10691823899371129,0.0,-0.0628930817610065,0.0,-0.6965408805031451,0.0,0.0,0.6729559748427677,-7.550239200420661e-07
0.0,0.0,0.36635220125786144,0.0,-0.1855345911949686,0.0,0.0,0.0,0.10691823899371201,0.0,-0.06289308176100705,0.0,0.0,0.6965408805031446,-0.6729559748427671,0.0,-7.550239200931151e-07
0.0,0.0,0.36635220125786283,0.0,-0.18553459119496843,0.0,0.0,0.0,0.10691823899371092,0.0,-0.06289308176100694,0.0,0.0,0.6965408805031441,0.0,0.6729559748427684,-7.550239201526952e-07
0.0,0.0,0.3663522012578609,0.0,-0.18553459119496918,0.0,0.0,0.0,0.10691823899371079,0.0,0.0,0.1493710691823898,-0.6965408805031461,0.0,-0.6729559748427665,0.0,-7.550239200679207e-07
0.0,0.0,0.3663522012578616,0.0,-0.18553459119496984,0.0,0.0,0.0,0.10691823899371077,0.0,0.0,0.1493710691823903,-0.6965408805031458,0.0,0.0,0.6729559748427669,-7.55023920068441e-07
0.0,0.0,0.36635220125786166,0.0,-0.18553459119496907,0.0,0.0,0.0,0.10691823899371064,0.0,0.0,0.1493710691823894,0.0,0.6965408805031449,-0.6729559748427669,0.0,-7.550239200769105e-07
0.0,0.0,0.36635220125786194,0.0,-0.18553459119496815,0.0,0.0,0.0,0.10691823899371072,0.0,0.0,0.14937106918239018,0.0,0.696540880503145,0.0,0.6729559748427687,-7.550239201273793e-07
0.0,0.0,0.3663522012578603,0.0,0.0,0.5644654088050296,-0.18081761006289798,0.0,0.0,-0.08647798742138393,0.0,0.0,-0.6965408805031446,0.0,-0.6729559748427676,0.0,-7.550239200383013e-07
0.0,0.0,0.36635220125786055,0.0,0.0,0.5644654088050325,-0.1808176100628962,0.0,0.0,-0.08647798742138368,0.0,0.0,-0.6965408805031452,0.0,0.0,0.6729559748427656,-7.550239200618884e-07
0.0,0.0,0.3663522012578616,0.0,0.0,0.5644654088050326,-0.1808176100628971,0.0,0.0,-0.08647798742138368,0.0,0.0,0.0,0.6965408805031442,-0.6729559748427676,0.0,-7.550239201171017e-07
0.0,0.0,0.36635220125786166,0.0,0.0,0.5644654088050317,-0.18081761006289732,0.0,0.0,-0.08647798742138363,0.0,0.0,0.0,0.6965408805031458,0.0,0.6729559748427676,-7.550239201415055e-07
0.0,0.0,0.36635220125786094,0.0,0.0,0.5644654088050304,-0.18081761006289754,0.0,0.0,0.0,-0.06289308176100761,0.0,-0.6965408805031437,0.0,-0.6729559748427667,0.0,-7.55023920051174e-07
0.0,0.0,0.36635220125786133,0.0,0.0,0.564465408805032,-0.1808176100628962,0.0,0.0,0.0,-0.06289308176100727,0.0,-0.6965408805031443,0.0,0.0,0.6729559748427694,-7.550239201051458e-07
0.0,0.0,0.3663522012578621,0.0,0.0,0.5644654088050324,-0.18081761006289732,0.0,0.0,0.0,-0.0628930817610075,0.0,0.0,0.696540880503145,-0.6729559748427667,0.0,-7.550239200852335e-07
0.0,0.0,0.3663522012578624,0.0,0.0,0.5644654088050328,-0.18081761006289754,0.0,0.0,0.0,-0.06289308176100716,0.0,0.0,0.6965408805031454,0.0,0.6729559748427698,-7.550239201163905e-07
0.0,0.0,0.36635220125786083,0.0,0.0,0.5644654088050319,-0.18081761006289776,0.0,0.0,0.0,0.0,0.14937106918239046,-0.6965408805031441,0.0,-0.672955974842768,0.0,-7.550239200272104e-07
0.0,0.0,0.3663522012578618,0.0,0.0,0.5644654088050303,-0.1808176100628982,0.0,0.0,0.0,0.0,0.14937106918239001,-0.6965408805031454,0.0,0.0,0.6729559748427683,-7.550239200620662e-07
0.0,0.0,0.3663522012578619,0.0,0.0,0.5644654088050295,-0.1808176100628982,0.0,0.0,0.0,0.0,0.14937106918239085,0.0,0.6965408805031453,-0.6729559748427676,0.0,-7.550239200739716e-07
0.0,0.0,0.36635220125786144,0.0,0.0,0.5644654088050317,-0.1808176100628982,0.0,0.0,0.0,0.0,0.14937106918239074,0.0,0.6965408805031443,0.0,0.6729559748427698,-7.550239201504392e-07
0.0,0.0,0.3663522012578611,0.0,0.0,0.5644654088050289,0.0,0.07389937106918065,0.0,-0.08647798742138352,0.0,0.0,-0.6965408805031456,0.0,-0.6729559748427677,0.0,-7.550239200856784e-07
0.0,0.0,0.36635220125786166,0.0,0.0,0.5644654088050304,0.0,0.07389937106918154,0.0,-0.08647798742138318,0.0,0.0,-0.6965408805031456,0.0,0.0,0.6729559748427673,-7.550239200675516e-07
0.0,0.0,0.366352201257861,0.0,0.0,0.5644654088050283,0.0,0.07389937106918132,0.0,-0.08647798742138357,0.0,0.0,0.0,0.6965408805031446,-0.6729559748427673,0.0,-7.550239200677865e-07
0.0,0.0,0.36635220125786266,0.0,0.0,0.5644654088050318,0.0,0.07389937106918132,0.0,-0.08647798742138252,0.0,0.0,0.0,0.6965408805031446,0.0,0.6729559748427681,-7.550239201397902e-07
0.0,0.0,0.36635220125786117,0.0,0.0,0.564465408805031,0.0,0.0738993710691791,0.0,0.0,-0.06289308176100628,0.0,-0.6965408805031449,0.0,-0.6729559748427678,0.0,-7.550239200280863e-07
0.0,0.0,0.36635220125786117,0.0,0.0,0.5644654088050322,0.0,0.07389937106918021,0.0,0.0,-0.06289308176100672,0.0,-0.696540880503145,0.0,0.0,0.6729559748427679,-7.550239200954715e-07
0.0,0.0,0.3663522012578618,0.0,0.0,0.5644654088050338,0.0,0.07389937106917954,0.0,0.0,-0.06289308176100639,0.0,0.0,0.696540880503144,-0.6729559748427671,0.0,-7.550239201113443e-07
0.0,0.0,0.3663522012578617,0.0,0.0,0.5644654088050303,0.0,0.07389937106918132,0.0,0.0,-0.06289308176100739,0.0,0.0,0.6965408805031437,0.0,0.6729559748427671,-7.550239201306974e-07
0.0,0.0,0.36635220125786105,0.0,0.0,0.5644654088050312,0.0,0.07389937106917999,0.0,0.0,0.0,0.14937106918239013,-0.6965408805031443,0.0,-0.6729559748427669,0.0,-7.550239200365282e-07
0.0,0.0,0.3663522012578622,0.0,0.0,0.5644654088050305,0.0,0.07389937106918065,0.0,0.0,0.0,0.14937106918238913,-0.696540880503145,0.0,0.0,0.6729559748427658,-7.550239200724348e-07
0.0,0.0,0.3663522012578617,0.0,0.0,0.564465408805031,0.0,0.07389937106918132,0.0,0.0,0.0,0.14937106918239013,0.0,0.6965408805031448,-0.6729559748427669,0.0,-7.550239200908531e-07
0.0,0.0,0.3663522012578621,0.0,0.0,0.56446540880503,0.0,0.07389937106918176,0.0,0.0,0.0,0.14937106918239051,0.0,0.6965408805031441,0.0,0.6729559748427674,-7.550239201365747e-07
0.0,0.0,0.3663522012578612,0.0,0.0,0.564465408805031,0.0,0.0,0.10691823899371079,-0.08647798742138357,0.0,0.0,-0.696540880503145,0.0,-0.6729559748427669,0.0,-7.550239200650649e-07
0.0,0.0,0.3663522012578613,0.0,0.0,0.5644654088050289,0.0,0.0,0.10691823899371145,-0.08647798742138413,0.0,0.0,-0.6965408805031443,0.0,0.0,0.6729559748427687,-7.550239200741973e-07
0.0,0.0,0.36635220125786083,0.0,0.0,0.5644654088050305,0.0,0.0,0.10691823899371168,-0.08647798742138377,0.0,0.0,0.0,0.6965408805031448,-0.6729559748427676,0.0,-7.550239200612684e-07
0.0,0.0,0.3663522012578619,0.0,0.0,0.5644654088050312,0.0,0.0,0.10691823899371145,-0.08647798742138244,0.0,0.0,0.0,0.6965408805031447,0.0,0.6729559748427679,-7.550239201391816e-07
0.0,0.0,0.3663522012578602,0.0,0.0,0.5644654088050316,0.0,0.0,0.10691823899371057,0.0,-0.06289308176100628,0.0,-0.6965408805031452,0.0,-0.6729559748427676,0.0,-7.550239200784269e-07
0.0,0.0,0.3663522012578625,0.0,0.0,0.5644654088050302,0.0,0.0,0.10691823899371132,0.0,-0.06289308176100727,0.0,-0.6965408805031446,0.0,0.0,0.6729559748427676,-7.550239200772074e-07
0.0,0.0,0.3663522012578607,0.0,0.0,0.5644654088050327,0.0,0.0,0.10691823899371009,0.0,-0.06289308176100739,0.0,0.0,0.6965408805031454,-0.6729559748427673,0.0,-7.550239201016498e-07
0.0,0.0,0.36635220125786117,0.0,0.0,0.5644654088050308,0.0,0.0,0.10691823899371031,0.0,-0.06289308176100683,0.0,0.0,0.6965408805031448,0.0,0.6729559748427678,-7.550239201295945e-07
0.0,0.0,0.3663522012578604,0.0,0.0,0.5644654088050309,0.0,0.0,0.10691823899371047,0.0,0.0,0.14937106918239107,-0.696540880503145,0.0,-0.6729559748427683,0.0,-7.55023920038571e-07
0.0,0.0,0.3663522012578617,0.0,0.0,0.5644654088050315,0.0,0.0,0.10691823899371031,0.0,0.0,0.14937106918239157,-0.6965408805031443,0.0,0.0,0.6729559748427689,-7.550239200830537e-07
0.0,0.0,0.3663522012578616,0.0,0.0,0.5644654088050318,0.0,0.0,0.10691823899371122,0.0,0.0,0.14937106918239101,0.0,0.696540880503145,-0.6729559748427664,0.0,-7.550239201183014e-07
0.0,0.0,0.36635220125786205,0.0,0.0,0.5644654088050305,0.0,0.0,0.10691823899371185,0.0,0.0,0.14937106918239207,0.0,0.6965408805031458,0.0,0.6729559748427696,-7.550239201230482e-07
